"","mean_Normal","mean_Tumor","over_10_normal","over_10_tumor","normal_sample","tumor_sample","log2foldChange","pValues","FDR"
"ENSG00000145041.15",37.0072094599074,38.7625360275699,58,513,58,513,0.0668566088683691,0.766595488812104,0.794729933923567
"ENSG00000145050.19",35.0508109801298,94.631937694592,58,513,58,513,1.43287934176447,5.53438844911816e-31,2.52141357086387e-29
"ENSG00000145063.15",0.0661517038881006,0.265026142199006,0,218,58,513,2.0022844522461,6.99246840638901e-15,3.2755508018647e-14
"ENSG00000145087.13",0.0698455101828115,0.921431947120866,2,99,58,513,3.72163833449187,4.86630336441934e-05,8.89782141088994e-05
"ENSG00000145088.9",3.15015602191097,4.38152626253022,58,513,58,513,0.476010221684352,1.73685617912124e-05,3.31866752967086e-05
"ENSG00000145103.15",12.7662503225783,18.0016010518252,58,512,58,513,0.495790382943445,1.00434579449026e-06,2.16387868136399e-06
"ENSG00000145107.16",0.397476413546788,0.582290361466874,24,276,58,513,0.550869485657728,0.625052050919987,0.664154185538417
"ENSG00000145113.22",27.0129659395827,152.773301093911,58,511,58,513,2.49966848063141,1.0114502689409e-08,2.61605341588281e-08
"ENSG00000145147.20",140.097668687426,25.3769962543507,58,513,58,513,-2.46483972868188,6.55258970923778e-33,6.76980547833928e-31
"ENSG00000145191.15",45.2737337174093,60.0934353371936,58,513,58,513,0.408533107879095,4.49206819148186e-14,1.94490766343618e-13
"ENSG00000145192.13",0.00877856782106777,0.183742385991607,0,75,58,513,4.38755506728728,2.22188762731014e-08,5.58440524048201e-08
"ENSG00000145198.14",0.602958468980492,1.24661461797237,31,340,58,513,1.04788499555491,0.444545601252688,0.489151145459895
"ENSG00000145214.14",22.3419048402167,31.6802589933442,58,513,58,513,0.503831936557892,3.38385202608537e-07,7.63009493628908e-07
"ENSG00000145216.16",10.3245496172159,14.2208549515656,58,513,58,513,0.461929352721684,2.24531061539289e-14,1.00002445976138e-13
"ENSG00000145217.14",2.1648583023786,4.53034124364263,57,513,58,513,1.06534712543864,5.93340824014139e-15,2.80447584722245e-14
"ENSG00000145220.14",17.8839078510921,19.0533716621914,58,513,58,513,0.0913843005648573,0.12739371109541,0.154542611250266
"ENSG00000145241.11",21.8836406303301,18.9381957418958,58,513,58,513,-0.208553878756003,8.98686897223808e-07,1.94357520660517e-06
"ENSG00000145242.13",0.174297407024661,0.905851996655955,13,70,58,513,2.37772424661714,5.06818953163493e-08,1.23250328689801e-07
"ENSG00000145244.12",7.30832882012715,3.69377988269206,58,508,58,513,-0.984443649165221,1.66938008011375e-13,6.86643762732683e-13
"ENSG00000145246.14",28.5414167763557,20.85426403308,58,513,58,513,-0.452714551945718,2.06060585033468e-12,7.60754343338248e-12
"ENSG00000145247.12",26.3247075607797,124.079626640057,58,513,58,513,2.23677684071262,2.90040014103351e-32,2.0682690353533e-30
"ENSG00000145248.7",1.3171462583343,1.33428603930746,53,347,58,513,0.0186524253160181,2.19483284614092e-06,4.57084650827091e-06
"ENSG00000145283.8",0.361642887170476,0.267763971893098,37,213,58,513,-0.433603920266003,2.12480138555099e-07,4.87958676464769e-07
"ENSG00000145284.12",54.5759936754959,18.5402951023589,58,513,58,513,-1.55760228562878,8.90537442043398e-27,1.62400858610861e-25
"ENSG00000145287.11",41.2150083277283,22.2220605526332,58,513,58,513,-0.891177188758203,1.03974863383304e-20,8.72564235658674e-20
"ENSG00000145293.16",34.0744754931454,50.5877014611958,58,513,58,513,0.570095239453666,2.13118135109895e-14,9.50483701827645e-14
"ENSG00000145331.14",6.20564346795223,8.34544746403344,58,513,58,513,0.427408593437294,0.000144681262782195,0.000252056409608336
"ENSG00000145332.14",27.4807139869706,24.2026557116223,58,513,58,513,-0.183254127473048,8.05448830489665e-05,0.000144208147709011
"ENSG00000145335.17",5.37035941265725,1.80852248964911,58,501,58,513,-1.57020710561687,1.24604837507222e-27,2.61172535612183e-26
"ENSG00000145348.17",21.2390025124937,22.7609121365668,58,513,58,513,0.0998423626507782,0.43460651847623,0.478937733920683
"ENSG00000145349.17",69.9758455625855,73.8239100323754,58,513,58,513,0.0772311360489375,0.135994880732113,0.164104366587212
"ENSG00000145354.12",18.3639972311739,28.0547333379407,58,513,58,513,0.611364080322239,2.74445410775049e-16,1.48617343573232e-15
"ENSG00000145358.6",1.29910676643176,13.2840876354352,56,504,58,513,3.35410723754514,4.37624779994926e-18,2.84261125659081e-17
"ENSG00000145362.20",19.8273061999703,12.5530974387957,58,512,58,513,-0.659445293069712,6.99566414429572e-14,2.97874766306358e-13
"ENSG00000145365.11",18.9235521060855,16.5887979901154,58,513,58,513,-0.189973566147746,0.0434831647807369,0.0565705820324277
"ENSG00000145375.9",9.90931395289638,10.6092288471021,58,513,58,513,0.0984627103845882,0.112034026844039,0.137062794053206
"ENSG00000145386.11",2.50562098122025,19.8507005231078,58,513,58,513,2.98594981684115,3.44415587326401e-30,1.25529914480825e-28
"ENSG00000145388.15",26.4915349364773,22.0323203245794,58,513,58,513,-0.265909996939227,2.79836366956034e-12,1.02276684424237e-11
"ENSG00000145390.11",59.8628168292609,42.2915172537542,58,513,58,513,-0.501291846538388,1.95998094105043e-10,5.9467938322402e-10
"ENSG00000145391.13",102.843215814361,107.860858198623,58,513,58,513,0.0687247901005545,0.809887078275227,0.834172882804714
"ENSG00000145414.9",12.279741263431,9.96377357166504,58,513,58,513,-0.301516021569185,3.10166310171828e-09,8.43721811084182e-09
"ENSG00000145416.13",25.4786822065846,18.3135866533626,58,513,58,513,-0.476376295599083,2.44318052024166e-07,5.58143494491004e-07
"ENSG00000145423.5",55.4651536285079,145.144520673039,58,513,58,513,1.38783653214252,8.58915351374989e-06,1.69102383155394e-05
"ENSG00000145425.10",232.698161396528,286.220189210246,58,513,58,513,0.298665627809708,0.510603321606215,0.554857441947505
"ENSG00000145428.15",3.14055165192892,2.0366898381717,58,491,58,513,-0.624791704188151,3.14825830085095e-14,1.38247313137434e-13
"ENSG00000145431.11",30.680347825982,40.659193216654,58,513,58,513,0.406266749770444,0.050954393015847,0.0656605296875509
"ENSG00000145439.12",16.6730861841486,19.0633147081757,58,513,58,513,0.193277823745955,0.038506642294626,0.0504791341340582
"ENSG00000145451.13",0.130789234667106,1.89031907313628,7,327,58,513,3.85331407038953,3.86647549259824e-11,1.25823474549557e-10
"ENSG00000145476.16",42.9594562980068,27.6827185030923,58,513,58,513,-0.633990108732998,8.72785668705556e-17,4.95428109845797e-16
"ENSG00000145491.12",9.54053094103175,2.70293564426705,56,421,58,513,-1.81954239369515,9.56263361275357e-14,4.0240960754631e-13
"ENSG00000145494.12",33.5688561633245,67.7816284061128,58,513,58,513,1.01377091798622,1.70601149488736e-18,1.15028657884979e-17
"ENSG00000145495.16",125.421797027223,203.915736398883,58,513,58,513,0.701185018402876,4.99680849009516e-18,3.22415166946341e-17
"ENSG00000145506.14",24.6745445847603,11.3484800079333,58,513,58,513,-1.12052437842085,4.11244395128065e-19,2.93018610289185e-18
"ENSG00000145526.12",0.0355583926853021,1.12454762792806,1,94,58,513,4.98301084183064,0.00598014768891904,0.00869135111057894
"ENSG00000145536.15",1.32027572782856,6.92334308865186,42,502,58,513,2.39062958811455,4.23924796160479e-19,3.01398929852161e-18
"ENSG00000145545.12",10.5204872986411,31.5931594644767,58,513,58,513,1.58641069019059,2.32051943597546e-26,3.91608173883396e-25
"ENSG00000145555.15",108.050478100607,113.087902582729,58,513,58,513,0.0657391515018522,0.465835077910316,0.510329970548656
"ENSG00000145569.6",109.01003679822,48.9544470692417,58,513,58,513,-1.15494914657589,6.42824009645953e-22,6.12971935360796e-21
"ENSG00000145592.14",429.540038150282,789.9229476551,58,513,58,513,0.878919320057781,1.09882533836804e-14,5.05263264928232e-14
"ENSG00000145604.17",10.5533207538517,25.2000556127081,58,513,58,513,1.25572988246532,2.68502261846759e-19,1.95181062475974e-18
"ENSG00000145623.13",129.051103482681,237.808568411968,58,513,58,513,0.881858219751545,1.83504391926312e-09,5.0914804958028e-09
"ENSG00000145626.12",0.0515873979668128,3.28521102961248,2,73,58,513,5.99282355683618,0.144603136113489,0.17378866489078
"ENSG00000145632.15",63.3723938554944,53.5367264288281,58,513,58,513,-0.243325587277188,3.60084446105212e-05,6.67137534220064e-05
"ENSG00000145642.12",0.0268529151851025,0.315778988271921,0,53,58,513,3.55576455585186,0.0672942124407482,0.0850601956972262
"ENSG00000145649.8",11.858692653781,12.5754387059418,58,513,58,513,0.0846637600713997,0.0217160735731779,0.0293976374881266
"ENSG00000145675.15",106.273240976737,49.938612086282,58,513,58,513,-1.08955074885841,2.41617521681334e-27,4.84379450264444e-26
"ENSG00000145681.11",1.6454638202271,2.88307064498726,44,375,58,513,0.809111882743057,0.235926828088434,0.273271336848912
"ENSG00000145685.14",76.5063895714137,66.6519758445407,58,513,58,513,-0.198932598669473,0.0201336877409607,0.0273883279092992
"ENSG00000145687.16",30.9656257474987,18.3737776609076,58,513,58,513,-0.753019324052142,4.1811845328746e-20,3.30689103410776e-19
"ENSG00000145692.15",0.13447749705895,1.93116508229246,2,153,58,513,3.84403481272253,0.0426803391618771,0.0555922698310408
"ENSG00000145700.10",0.338062803060445,0.460131594755611,31,379,58,513,0.444755236231295,0.0992019321999512,0.122299027754915
"ENSG00000145703.16",38.6631620500962,25.0422591902469,58,513,58,513,-0.626594911530203,4.6355858417787e-15,2.21136236429661e-14
"ENSG00000145708.11",0.602182156636216,0.255152491446344,49,232,58,513,-1.23884023090668,4.91968643302255e-18,3.1775144320792e-17
"ENSG00000145715.15",33.8614145810412,37.0604857406137,58,513,58,513,0.130239546509073,0.855086010169684,0.874241909022202
"ENSG00000145721.12",0.0888306794879747,0.154517906968442,5,73,58,513,0.798644108777919,0.479174599067102,0.523556544092688
"ENSG00000145723.17",6.23496390167249,5.31721793388645,58,513,58,513,-0.229709608783288,4.30568707258555e-06,8.72037046837926e-06
"ENSG00000145725.20",37.4103524230398,38.4187350951698,58,513,58,513,0.0383724634379761,0.755720173633249,0.784788634605608
"ENSG00000145730.20",210.020464470123,263.728848139998,58,513,58,513,0.328525478438118,0.131855008265336,0.159534285900638
"ENSG00000145734.19",39.7191852369559,36.4465280378779,58,513,58,513,-0.124054641681792,0.0149393175028416,0.0206858152126197
"ENSG00000145736.14",2.8130798391383,2.99269409474065,58,506,58,513,0.0892943189729545,0.921405219614373,0.932671775240901
"ENSG00000145740.19",41.049878233415,51.4313160656017,58,513,58,513,0.325269128464429,5.03076486337589e-07,1.11614247163265e-06
"ENSG00000145741.16",304.315104933319,377.519585778326,58,513,58,513,0.31098554863786,0.00261354902615789,0.00396558274324576
"ENSG00000145743.17",34.472499556073,25.1213375679351,58,513,58,513,-0.456532628880948,5.22766039128424e-15,2.48342259210863e-14
"ENSG00000145757.16",0.254576408641307,0.414725907455122,23,380,58,513,0.704059441347424,7.11389333913303e-06,1.4128720881369e-05
"ENSG00000145777.15",2.25135019865797,0.661295488993507,58,351,58,513,-1.76742352076668,1.53847235576952e-25,2.3142928825712e-24
"ENSG00000145779.8",30.9532242822499,30.6612505611339,58,513,58,513,-0.013673156952211,0.184187147533311,0.217448224112343
"ENSG00000145780.8",56.5641512860603,37.3199429770378,58,513,58,513,-0.599941222691353,2.15385964420733e-15,1.06223613575059e-14
"ENSG00000145781.9",21.4200607118209,23.1128034865546,58,513,58,513,0.109729694115769,0.679204995534428,0.715322771313338
"ENSG00000145782.13",37.6887364575645,41.8081752332762,58,513,58,513,0.149651648235799,0.0398649280230391,0.0521321294254543
"ENSG00000145794.17",0.203511178081383,1.35876342025073,14,343,58,513,2.73911434111498,1.75741808166731e-07,4.06077003602304e-07
"ENSG00000145808.10",0.099891188157993,0.636194760791025,3,62,58,513,2.67103916874888,5.08843411744547e-06,1.02306687182044e-05
"ENSG00000145817.17",57.3761856022178,68.2969568273678,58,513,58,513,0.25136923620887,0.000266849486341833,0.000452339268818705
"ENSG00000145819.18",35.432944415448,53.2244805892461,58,513,58,513,0.586998609812163,0.154291025914359,0.184569681453462
"ENSG00000145824.13",8.59090536534775,179.356325502733,58,509,58,513,4.38387463670543,5.38157604198063e-12,1.90610498709213e-11
"ENSG00000145832.14",0.0192341310659094,0.412387922079438,0,198,58,513,4.42226151995723,9.52419502875104e-19,6.57547818848947e-18
"ENSG00000145833.16",59.8827553729694,67.1437625834898,58,513,58,513,0.165112779288819,0.0149046980151429,0.0206400572724739
"ENSG00000145850.9",1.38007463386697,0.938721921872695,40,399,58,513,-0.555976533556831,0.83799008024075,0.859038948798515
"ENSG00000145860.12",287.862415589522,228.653645696257,58,513,58,513,-0.332215515525803,1.16007650788528e-09,3.2847138239022e-09
"ENSG00000145861.9",5.11944483454503,1.45322680767871,58,495,58,513,-1.81672748472341,4.64357287981759e-29,1.27866358354851e-27
"ENSG00000145864.14",3.0342496816746,3.31040693598603,58,413,58,513,0.125668766413861,1.44920120745484e-10,4.44177219232348e-10
"ENSG00000145868.17",52.6381400440782,45.4961913103273,58,513,58,513,-0.210362736782639,8.33471807992828e-09,2.17091485710648e-08
"ENSG00000145882.11",11.7115952364798,11.3466427365304,58,513,58,513,-0.0456721050729552,0.0905699438911423,0.112343376233284
"ENSG00000145901.16",179.024537665514,175.361298035561,58,513,58,513,-0.0298269589848565,0.174399742003573,0.20676466322304
"ENSG00000145907.16",150.325986318486,171.424779158114,58,513,58,513,0.189481239248012,0.00590645823895648,0.008589486123951
"ENSG00000145908.12",2.67123066830634,6.02385129454444,58,510,58,513,1.17318159378068,2.55602496877295e-05,4.80240618819644e-05
"ENSG00000145911.6",12.1150868107099,8.55619009525583,58,513,58,513,-0.501764301735429,1.11715337973947e-06,2.39356131540849e-06
"ENSG00000145912.9",15.8874665885366,26.4579589626394,58,513,58,513,0.7358126813398,2.32898459766737e-13,9.44332722682124e-13
"ENSG00000145916.19",38.6245014896312,39.3554642727455,58,513,58,513,0.0270476464152701,0.348925121724645,0.392355160259446
"ENSG00000145919.11",30.404503055681,38.9949770077974,58,513,58,513,0.359003290885386,0.000219831483510597,0.000375598527917514
"ENSG00000145920.15",1.69342145593579,32.6985358461433,35,193,58,513,4.27121305851184,0.000825383949419502,0.00132857299887546
"ENSG00000145934.16",1.55685714920291,1.48804778991545,55,321,58,513,-0.0652157141738063,2.9065174750517e-17,1.73380708638867e-16
"ENSG00000145936.9",6.85883673993313,5.20117481861,58,511,58,513,-0.399126386075114,6.1699287395755e-06,1.23267049854541e-05
"ENSG00000145945.7",11.1229389728614,12.7694712108475,58,513,58,513,0.199160747286564,0.962160486440072,0.967691839842111
"ENSG00000145949.11",1.95488459940106,1.9008893274134,58,506,58,513,-0.0404089063887346,0.00139208584673818,0.00218252579699506
"ENSG00000145975.15",0.0777815395092357,0.0903129809064508,2,65,58,513,0.215505574777416,0.168274146916759,0.200092897883438
"ENSG00000145979.18",9.61121522854777,18.4587854004631,58,513,58,513,0.941516865899293,2.89270317910849e-18,1.90969350506076e-17
"ENSG00000145982.13",18.5467511153645,16.4890154916324,58,513,58,513,-0.169661225713812,2.87782519540283e-05,5.37890945710549e-05
"ENSG00000145990.11",30.2668389474224,8.55435397465254,58,513,58,513,-1.82300719720815,2.2501577794826e-30,8.760925882668e-29
"ENSG00000145996.11",17.6044580260798,22.8935897936698,58,513,58,513,0.379002887355859,4.70385857149223e-06,9.48652448763442e-06
"ENSG00000146001.5",0.51206244869582,0.436064677808626,49,380,58,513,-0.231777631463526,0.000146903231973609,0.000255808534402883
"ENSG00000146005.4",0.140937258483999,0.350298028227045,5,185,58,513,1.31352981135014,0.407449270728,0.45205036867672
"ENSG00000146006.8",0.933272262881196,0.359028745127003,53,267,58,513,-1.37819866291726,7.99875149358071e-21,6.78420286666273e-20
"ENSG00000146007.11",78.5458766584,79.61163291039,58,513,58,513,0.0194437119944263,0.713972999271126,0.746933481377487
"ENSG00000146013.11",3.31018247522874,25.5262777385783,55,464,58,513,2.94700052466316,0.000903786214197751,0.00144899546877917
"ENSG00000146021.15",8.40671036777625,6.50964155707954,58,513,58,513,-0.368963263599715,9.26078988630755e-05,0.000164715770771643
"ENSG00000146038.12",14.6872611483729,6.16309880292861,58,484,58,513,-1.2528375652509,1.28357494353007e-21,1.18188153384786e-20
"ENSG00000146054.18",1.24479985286052,2.21762810639073,56,470,58,513,0.833103652627147,0.0848040197251379,0.105645719706958
"ENSG00000146063.20",30.8383063553646,32.728503503288,58,513,58,513,0.0858241028919857,0.725280007018848,0.757162666355914
"ENSG00000146066.3",30.4957512914006,35.0786123213626,58,513,58,513,0.201983418696121,0.213189414056777,0.249088005506587
"ENSG00000146067.16",27.3318527778652,37.5539418741239,58,513,58,513,0.458381088202087,0.00059676585566784,0.000974628428207335
"ENSG00000146070.17",16.8110864979553,17.5934243043959,58,513,58,513,0.0656233410188743,0.000369848848768443,0.000618425735273448
"ENSG00000146072.6",54.3874210819057,219.282370700819,58,513,58,513,2.0114449071162,6.65116493588362e-29,1.76481163040908e-27
"ENSG00000146083.12",54.9672281503598,73.261059728835,58,513,58,513,0.414474839955975,2.08829090802308e-08,5.2607209377308e-08
"ENSG00000146085.8",43.3201869778575,48.2811280302914,58,513,58,513,0.156419913419721,0.267873315153344,0.307530472318403
"ENSG00000146090.16",0.0497245236752657,0.71983802369758,1,172,58,513,3.85564285487188,4.79592957083049e-08,1.16856809468648e-07
"ENSG00000146094.15",24.9064377992983,16.3138907541524,58,513,58,513,-0.610417801108046,4.2739897453669e-09,1.14540480900652e-08
"ENSG00000146109.5",30.788697871571,40.0425207609046,58,513,58,513,0.379131944106387,2.13483670642228e-07,4.90091722945792e-07
"ENSG00000146112.12",81.5192658351559,87.2145586825396,58,513,58,513,0.0974279248553748,0.99497520459298,0.995848023148441
"ENSG00000146122.17",45.9309063452599,24.8384206560978,58,513,58,513,-0.88689180912693,1.05267527604135e-19,7.97238227817524e-19
